,emoji_sent,UserScreenName,UserName,Timestamp,Likes,Comments,Retweets,Tweet URL,neg,neu,pos,compound
368,0.0,Katie Anne Herndon,@katieaherndon,2022-07-12,,,1.0,https://twitter.com/katieaherndon/status/1546883613542809601,0.209,0.791,0.0,-0.5719
369,0.0,BRUCE,@letbrucehitit,2022-07-12,,,,https://twitter.com/letbrucehitit/status/1546839679856697347,0.088,0.682,0.23,0.5467
370,0.0,Andrew Kittle,@AndrewKittle4,2022-07-12,,,,https://twitter.com/AndrewKittle4/status/1546825795376652288,0.0,1.0,0.0,0.0
371,0.0,The Strong Silent Type,@KidFrankySan,2022-07-11,,,,https://twitter.com/KidFrankySan/status/1546603676000813061,0.0,1.0,0.0,0.0
372,0.255,Jaime Zeal,@JaimeRhi,2022-07-11,,,,https://twitter.com/JaimeRhi/status/1546593901343014914,0.0,0.82,0.18,0.8802
373,0.0,DynaMikeR,@Dyna_MikeR,2022-07-11,,,,https://twitter.com/Dyna_MikeR/status/1546519941402267648,0.16,0.84,0.0,-0.5859
374,0.268,#PAPA,@RnJaaay,2022-07-11,,,,https://twitter.com/RnJaaay/status/1546510694467702784,0.0,0.588,0.412,0.6808
375,0.0,@TheBabylonBee is my ONE AND ONLY news source!,@TheBabylonBee is my ONE AND ONLY news source!,2022-07-11,,,,https://twitter.com/RealShawnSuter/status/1546494270726610947,0.274,0.421,0.305,0.0772
376,0.063,Tyler,@DorkyDutchman,2022-07-11,,1.0,,https://twitter.com/DorkyDutchman/status/1546342645726953474,0.0,0.523,0.477,0.743
377,0.0,Southwest Railroad Photography,@SouthwestNMRail,2022-07-10,5.0,,35.0,https://twitter.com/SouthwestNMRail/status/1546248268639834112,0.0,0.888,0.112,0.6996
378,0.0,C,@CDiddyyy,2022-07-10,,,,https://twitter.com/CDiddyyy/status/1546195721669550080,0.31,0.69,0.0,-0.5574
379,0.0,Thomas Konkel,@thomas_konkel,2022-07-10,,,2.0,https://twitter.com/thomas_konkel/status/1546190037259264007,0.0,0.913,0.087,0.2732
380,0.221,Brian,@ThreeOnePour,2022-07-10,,,2.0,https://twitter.com/ThreeOnePour/status/1546189167444385792,0.0,0.909,0.091,0.0772
381,0.0,Southwest Railroad Photography,@SouthwestNMRail,2022-07-10,,,3.0,https://twitter.com/SouthwestNMRail/status/1546101842756648966,0.0,0.875,0.125,0.6486
382,0.737,Lord Zachary Jachowicz,@BucksCaps32,2022-07-10,,,1.0,https://twitter.com/BucksCaps32/status/1546014553791684608,0.0,1.0,0.0,0.0
383,0.221,Linda,@mzcaramelbunni,2022-07-10,,1.0,3.0,https://twitter.com/mzcaramelbunni/status/1545984870643630080,0.142,0.803,0.055,-0.3085
384,0.0,Hoagie,@jaymhoagland,2022-07-10,,,1.0,https://twitter.com/jaymhoagland/status/1545972092885241856,0.0,0.75,0.25,0.4588
385,0.0,fabrizio de rossi,@FloridaBro_,2022-07-10,,,2.0,https://twitter.com/FloridaBro_/status/1545935825564827648,0.0,0.714,0.286,0.4215
386,0.0,Kev Dead Redemption,@KevShitpostKing,2022-07-15,,,1.0,https://twitter.com/KevShitpostKing/status/1548088736490987521,0.0,0.697,0.303,0.9319
387,0.64,Matt,@GrislicGhoul,2022-07-15,,,1.0,https://twitter.com/GrislicGhoul/status/1548079863994519552,0.0,0.841,0.159,0.69
388,0.221,ⓕⓤⓝⓚⓞⓗⓞⓛⓘⓒ ⓙⓐⓨ,@Topetahpbpn,2022-07-15,,1.0,1.0,https://twitter.com/Topetahpbpn/status/1548067204905652229,0.054,0.79,0.156,0.6463
389,0.18,Kawika Harper,@HarperKawika,2022-07-15,,,,https://twitter.com/HarperKawika/status/1548047744119365634,0.0,0.703,0.297,0.8698
390,0.0,Jeff Tuttle,@Jefftuttle,2022-07-15,,,,https://twitter.com/Jefftuttle/status/1548031031818629120,0.0,0.674,0.326,0.4404
391,0.0,Channel 33 RPM,@Channel33RPM,2022-07-15,,,1.0,https://twitter.com/Channel33RPM/status/1547993843051610116,0.0,0.536,0.464,0.636
392,0.0,Kirkland signature,@laurencefishbrn,2022-07-15,,1.0,1.0,https://twitter.com/laurencefishbrn/status/1547987371450241024,0.0,1.0,0.0,0.0
393,0.0,Channel 33 RPM,@Channel33RPM,2022-07-15,,1.0,1.0,https://twitter.com/Channel33RPM/status/1547985070979371009,0.0,0.909,0.091,0.4404
394,1.0,ᑕᗯ,@c_willy20,2022-07-15,,,,https://twitter.com/c_willy20/status/1547964126546145281,0.0,1.0,0.0,0.0
395,0.0,TXrazorback,@craceyguy,2022-07-15,,,2.0,https://twitter.com/craceyguy/status/1547932382606475276,0.113,0.679,0.207,0.2359
396,0.0,Brittney,@BrittB2685,2022-07-15,,,,https://twitter.com/BrittB2685/status/1547798845974650885,0.023,0.762,0.215,0.8775
397,0.0,G,@GmanMU09,2022-07-15,,,,https://twitter.com/GmanMU09/status/1547756376650158081,0.167,0.833,0.0,-0.1531
398,-0.15259999999999999,thiccen nugget,@IAMLAURACAIN,2022-07-14,,,2.0,https://twitter.com/IAMLAURACAIN/status/1547718507143385089,0.043,0.861,0.096,0.2732
399,0.02700000000000001,TOᗴᒍOᗴ,@TRUENICH,2022-07-14,,,,https://twitter.com/TRUENICH/status/1547713514050953216,0.261,0.665,0.074,-0.5647
400,0.0020000000000000018,blind guy mcsqueezy,@_GirlFromAtl,2022-07-14,,1.0,4.0,https://twitter.com/_GirlFromAtl/status/1547703553145257985,0.0,0.769,0.231,0.34
401,0.0,Austin Anthem,@AustinAnthem,2022-07-14,3.0,2.0,15.0,https://twitter.com/AustinAnthem/status/1547685703214985218,0.0,0.823,0.177,0.8221
402,0.0,Kevin Reuning find me @KevinReuning@home.social,Kevin Reuning find me @KevinReuning@home.social,2022-07-14,,1.0,2.0,https://twitter.com/KevinReuning/status/1547683403805315072,0.0,0.811,0.189,0.6369
403,0.0,Jeff Kleinman,@jeffkleinman,2022-07-14,,,3.0,https://twitter.com/jeffkleinman/status/1547669557443080194,0.096,0.904,0.0,-0.1531
404,0.583,Brad Robbert,@NolAguys,2022-07-14,,,2.0,https://twitter.com/NolAguys/status/1547621302638325761,0.142,0.858,0.0,-0.7871
405,0.0,Vicki - There is a way,@Rice51Rice,2022-07-14,,,1.0,https://twitter.com/Rice51Rice/status/1547602587809042433,0.0,1.0,0.0,0.0
406,0.0,Novo,@SethNovotny,2022-07-14,,,,https://twitter.com/SethNovotny/status/1547589455728455681,0.0,1.0,0.0,0.0
407,0.0,Kelli Marks,@kellimarks,2022-07-13,1.0,2.0,5.0,https://twitter.com/kellimarks/status/1547368555515199489,0.06,0.896,0.044,-0.2263
408,0.6,Dan Hogg,@DanHogg1,2022-07-13,,,,https://twitter.com/DanHogg1/status/1547353821625651203,0.0,1.0,0.0,0.0
409,0.0,Kawika Harper,@HarperKawika,2022-07-13,,,2.0,https://twitter.com/HarperKawika/status/1547334668235804674,0.0,0.598,0.402,0.8126
410,0.0,R. Turner-Winston,@djsma3,2022-07-13,,,,https://twitter.com/djsma3/status/1547307149566640128,0.299,0.701,0.0,-0.3724
411,0.0,Kaiden,@22Gummies,2022-07-13,,,,https://twitter.com/22Gummies/status/1547224180441157634,0.0,0.734,0.266,0.4404
412,0.0,Dr. Chi,@chinyereosuji,2022-07-13,,1.0,1.0,https://twitter.com/chinyereosuji/status/1547065611322269696,0.0,1.0,0.0,0.0
413,0.0,John Nephew,@JohnNephew,2022-07-13,,1.0,3.0,https://twitter.com/JohnNephew/status/1547056275309166593,0.16,0.766,0.073,-0.8519
414,0.0,Franklin Harris,@FranklinH3000,2022-07-13,,,1.0,https://twitter.com/FranklinH3000/status/1547043851134705671,0.481,0.519,0.0,-0.5618
415,0.0,Load More O.G.,@mattfsu77,2022-07-13,,,,https://twitter.com/mattfsu77/status/1547036151248191493,0.0,1.0,0.0,0.0
416,0.0,rees,@reesmcd,2022-07-13,,1.0,,https://twitter.com/reesmcd/status/1547033657055055874,0.0,1.0,0.0,0.0
417,-0.037,Trouble,@BKDeathdealer,2022-07-13,,,,https://twitter.com/BKDeathdealer/status/1547016040433045504,0.0,0.929,0.071,0.1531
418,0.0,Jaxight,@Jaxigh,2022-07-18,,10.0,12.0,https://twitter.com/Jaxigh/status/1549160559442010115,0.0,0.674,0.326,0.4404
419,0.0,kelsey,@kmoehay,2022-07-18,1.0,1.0,4.0,https://twitter.com/kmoehay/status/1549129976519110656,0.156,0.758,0.086,-0.4648
420,0.0,ChubroniCannoli,@ChubroniCannoli,2022-07-18,,,,https://twitter.com/ChubroniCannoli/status/1549105717973360645,0.0,0.942,0.058,0.2023
421,0.0,WhiteChedda,@adam_shockley,2022-07-18,,1.0,1.0,https://twitter.com/adam_shockley/status/1549068151324676096,0.0,0.93,0.07,0.5362
422,0.0,steve,@JingleBeau4,2022-07-18,,,,https://twitter.com/JingleBeau4/status/1549031067671269377,0.0,0.881,0.119,0.4767
423,0.0,Peter James Smith,@PJSActor,2022-07-18,,,,https://twitter.com/PJSActor/status/1549007479203561472,0.0,1.0,0.0,0.0
424,0.0,Duc de Chiens,@DreamKiller295,2022-07-18,,,,https://twitter.com/DreamKiller295/status/1548863473077084162,0.044,0.854,0.102,0.4215
425,0.0,kev,@PequenoMojado,2022-07-17,,,1.0,https://twitter.com/PequenoMojado/status/1548814656348864513,0.0,1.0,0.0,0.0
426,0.0,Michael Bird,@MichaelBird605,2022-07-17,,,3.0,https://twitter.com/MichaelBird605/status/1548809548634390531,0.256,0.581,0.163,-0.2023
427,0.0,My Birthday is January 18th.,@eclecticmontez,2022-07-17,,,,https://twitter.com/eclecticmontez/status/1548808195971350531,0.0,1.0,0.0,0.0
428,0.0,Master Psychic Master Medium Aviation,@JacquelineNa2,2022-07-17,,,,https://twitter.com/JacquelineNa2/status/1548797781606899715,0.0,0.592,0.408,0.5334
429,0.0,Joe Van Ginkel,@GameShowMan,2022-07-17,,,,https://twitter.com/GameShowMan/status/1548797053542752257,0.084,0.916,0.0,-0.296
430,0.0,Bugs B,@bbky23,2022-07-17,,1.0,1.0,https://twitter.com/bbky23/status/1548752403591319552,0.0,1.0,0.0,0.0
431,0.353,Kalisha Slate,@kalisha_slate,2022-07-17,,,,https://twitter.com/kalisha_slate/status/1548737067252756480,0.0,1.0,0.0,0.0
432,0.0,Ben J. Carlozzo,@BJCarlozzo,2022-07-17,,1.0,1.0,https://twitter.com/BJCarlozzo/status/1548729075207905282,0.079,0.752,0.169,0.4968
433,0.179,Allisha,@ParadiseAllisha,2022-07-17,,,1.0,https://twitter.com/ParadiseAllisha/status/1548725904813203462,0.298,0.572,0.13,-0.5007
434,0.0,Master Psychic Master Medium Aviation,@JacquelineNa2,2022-07-17,,,,https://twitter.com/JacquelineNa2/status/1548717680940679169,0.0,1.0,0.0,0.0
435,0.0,Jay,@MichiganRisen,2022-07-17,,5.0,11.0,https://twitter.com/MichiganRisen/status/1548704649942892544,0.0,0.732,0.268,0.5106
436,0.0,"Dennis a Menace (not a parody, I AM a menace)",@Semper_Sincerus,2022-07-17,,1.0,,https://twitter.com/Semper_Sincerus/status/1548694978083389441,0.0,1.0,0.0,0.0
437,0.0,Supa Fresh,@Supafresh_513,2022-07-17,,,,https://twitter.com/Supafresh_513/status/1548675384144691201,0.0,1.0,0.0,0.0
438,0.0,Kawika Harper,@HarperKawika,2022-07-16,,,,https://twitter.com/HarperKawika/status/1548445720075677696,0.0,0.631,0.369,0.6239
439,0.0,Tim is querying,@TFMartin2011,2022-07-16,,,,https://twitter.com/TFMartin2011/status/1548445344207253506,0.173,0.827,0.0,-0.2235
440,0.0,Brian Schmid,@SchmanthonyP,2022-07-16,,,1.0,https://twitter.com/SchmanthonyP/status/1548432453353627648,0.03,0.868,0.103,0.3506
441,0.0,Brittany Blanchard,@Brit_Blanchard,2022-07-16,,1.0,1.0,https://twitter.com/Brit_Blanchard/status/1548431356585074690,0.397,0.603,0.0,-0.5095
442,0.0,Mike Harris,@71mikeharris,2022-07-16,,1.0,1.0,https://twitter.com/71mikeharris/status/1548421442378690566,0.0,1.0,0.0,0.0
443,0.0,Lauren Woods,@lauren_mmarie,2022-07-16,,,1.0,https://twitter.com/lauren_mmarie/status/1548374767375249408,0.0,1.0,0.0,0.0
444,0.0,Clara Pratte,@cjlpratte,2022-07-16,1.0,,4.0,https://twitter.com/cjlpratte/status/1548363047579688960,0.0,0.839,0.161,0.7469
445,0.0,Rob Tiongson,@RobTiongson,2022-07-16,,1.0,4.0,https://twitter.com/RobTiongson/status/1548276062697635841,0.0,0.712,0.288,0.807
446,0.0,𝕿𝖍𝖊 𝕶𝖓𝖚𝖉𝖘𝖔𝖓 (𝕻𝕮),@TheKnudson,2022-07-21,,,2.0,https://twitter.com/TheKnudson/status/1550250402297171969,0.086,0.914,0.0,-0.1531
447,0.0,hillbilly eilish,@dietcokexbust,2022-07-21,,,1.0,https://twitter.com/dietcokexbust/status/1550237474277957635,0.0,0.875,0.125,0.6124
448,0.2658,Jenn,@Forrunningoutld,2022-07-21,,,6.0,https://twitter.com/Forrunningoutld/status/1550230249463496704,0.0,1.0,0.0,0.0
449,0.0,Brandon Rutherford,@Rutherford342,2022-07-21,,,1.0,https://twitter.com/Rutherford342/status/1550226199099629568,0.13,0.87,0.0,-0.4005
450,0.0,We used to be monkeys,@collincowart,2022-07-21,,,,https://twitter.com/collincowart/status/1550207904782901249,0.0,1.0,0.0,0.0
451,0.0,𝕾𝖆𝖒 𝕻𝖎𝖊𝖗𝖘𝖔𝖓,@_sampierson,2022-07-21,,1.0,1.0,https://twitter.com/_sampierson/status/1550179266683252736,0.0,1.0,0.0,0.0
452,0.0,USMjParty,@USMJParty,2022-07-21,1.0,,,https://twitter.com/USMJParty/status/1550173616087732232,0.115,0.885,0.0,-0.6124
453,0.633,PINK LADY,@mama_withms,2022-07-21,,,,https://twitter.com/mama_withms/status/1549912673722187776,0.487,0.513,0.0,-0.8229
454,0.221,Andrew Palmer,@AndrewHMPalmer,2022-07-20,,,1.0,https://twitter.com/AndrewHMPalmer/status/1549900967021355008,0.0,0.791,0.209,0.4404
455,0.0,Jake Hicks,@JakeHicks88,2022-07-20,,,,https://twitter.com/JakeHicks88/status/1549860664268754944,0.0,0.629,0.371,0.7263
456,0.0,GMR$ - Ce $,@Cmoney_gmrs,2022-07-20,,,,https://twitter.com/Cmoney_gmrs/status/1549831256321433601,0.0,1.0,0.0,0.0
457,0.0,Ravyn Vega,@rsacheli,2022-07-20,,1.0,1.0,https://twitter.com/rsacheli/status/1549820054614994944,0.053,0.887,0.06,0.0772
458,0.409,Juice Martin (33.3%),@youlovejuice,2022-07-20,,2.0,2.0,https://twitter.com/youlovejuice/status/1549818632472907777,0.0,1.0,0.0,0.0
459,0.0,ron@yourgoodhealthco.com,ron@yourgoodhealthco.com,2022-07-19,,,1.0,https://twitter.com/yourgoodhealthc/status/1549498572856471552,0.0,0.741,0.259,0.4215
460,0.0,coke zero,@colefrom5to7,2022-07-19,,1.0,4.0,https://twitter.com/colefrom5to7/status/1549466593079574530,0.0,1.0,0.0,0.0
461,-0.037,AntBen | sinNominè,@AntbenBen,2022-07-19,,2.0,4.0,https://twitter.com/AntbenBen/status/1549435605523873792,0.0,0.909,0.091,0.296
462,0.0,kyle,@k_eazyy13,2022-07-19,,,1.0,https://twitter.com/k_eazyy13/status/1549432325842227200,0.0,1.0,0.0,0.0
463,0.0,Death Cabbage,@tkohl,2022-07-19,,,1.0,https://twitter.com/tkohl/status/1549375598686081025,0.0,1.0,0.0,0.0
464,0.0,Kayla Lahti,@klahti,2022-07-19,,,,https://twitter.com/klahti/status/1549227107686957056,0.0,1.0,0.0,0.0
465,0.0,Jaxight,@Jaxigh,2022-07-19,,,,https://twitter.com/Jaxigh/status/1549215249122971653,0.0,1.0,0.0,0.0
466,0.0,Bradley Martindale,@martindale23,2022-07-24,2.0,,8.0,https://twitter.com/martindale23/status/1551345464355725312,0.0,0.828,0.172,0.807
467,-0.146,"Djoseph, Shadow of Earth",@JosephMontalvo1,2022-07-24,,,2.0,https://twitter.com/JosephMontalvo1/status/1551343865906487296,0.0,1.0,0.0,0.0
468,0.0,𝘮𝘢𝘺𝘣𝘦: Sal,@sal_a_star,2022-07-24,,,4.0,https://twitter.com/sal_a_star/status/1551333809253236740,0.0,1.0,0.0,0.0
469,0.0,Lynnea Marks,@lynnea_marks,2022-07-24,,,,https://twitter.com/lynnea_marks/status/1551297304057053189,0.133,0.867,0.0,-0.631
470,0.0,Left Hand Up,@TheChrisKazama,2022-07-24,1.0,1.0,52.0,https://twitter.com/TheChrisKazama/status/1551278307341086722,0.257,0.587,0.155,-0.3481
471,0.0,Ryan Dickey,@FirehouseRacing,2022-07-24,,1.0,1.0,https://twitter.com/FirehouseRacing/status/1551210830460399616,0.0,1.0,0.0,0.0
472,0.0,Rob Williams,@caduse,2022-07-24,,,1.0,https://twitter.com/caduse/status/1551073227446685697,0.134,0.709,0.157,0.1531
473,0.0,{.P-Nav.},@PNav57,2022-07-24,,1.0,,https://twitter.com/PNav57/status/1551043408889872384,0.286,0.714,0.0,-0.1531
474,0.0,image3studio,@image3studio,2022-07-24,,1.0,1.0,https://twitter.com/image3studio/status/1551010736264032257,0.084,0.8,0.116,0.2263
475,0.0,will :),@willlbowers,2022-07-23,,,3.0,https://twitter.com/willlbowers/status/1550968788488790017,0.0,0.726,0.274,0.5267
476,0.0,Kawika Harper,@HarperKawika,2022-07-23,1.0,,2.0,https://twitter.com/HarperKawika/status/1550956379548041216,0.0,0.679,0.321,0.9201
477,0.0,Cameron Duncan,@cameronexisted,2022-07-23,,1.0,,https://twitter.com/cameronexisted/status/1550913449630253058,0.0,0.827,0.173,0.3182
478,0.44299999999999995,& Fan,@cpsut,2022-07-23,,,,https://twitter.com/cpsut/status/1550908193156595713,0.116,0.859,0.025,-0.802
479,0.43216666666666664,& Fan,@cpsut,2022-07-23,1.0,,,https://twitter.com/cpsut/status/1550906954540879873,0.091,0.909,0.0,-0.5267
480,0.0,Lisa R. Kindel,@LRKindel,2022-07-23,,1.0,1.0,https://twitter.com/LRKindel/status/1550880418857115648,0.0,0.602,0.398,0.5106
481,0.221,Katherine Rzonca,@KatherineRzonca,2022-07-23,,2.0,10.0,https://twitter.com/KatherineRzonca/status/1550877299637194753,0.054,0.844,0.102,0.2984
482,0.0,"PeterAmthor - new year, no new me.",@TrulyRural,2022-07-23,,,3.0,https://twitter.com/TrulyRural/status/1550827298164822018,0.0,1.0,0.0,0.0
483,0.0,shane,@PeasMk,2022-07-23,,1.0,4.0,https://twitter.com/PeasMk/status/1550781166449373185,0.0,1.0,0.0,0.0
484,0.0,KetoSimple,@KetoSimple,2022-07-23,,,1.0,https://twitter.com/KetoSimple/status/1550699182918336512,0.046,0.837,0.117,0.5233
485,0.736,FOB,@TheMakylia,2022-07-22,,1.0,5.0,https://twitter.com/TheMakylia/status/1550628479275831296,0.0,1.0,0.0,0.0
486,0.0,Kawika Harper,@HarperKawika,2022-07-22,,,,https://twitter.com/HarperKawika/status/1550621559047561217,0.0,1.0,0.0,0.0
487,0.0,Left Hand Up,@TheChrisKazama,2022-07-22,3.0,,3.0,https://twitter.com/TheChrisKazama/status/1550583733257875456,0.106,0.759,0.136,0.0772
488,0.51,Cozy,@Doown_BaadGod8,2022-07-22,,,,https://twitter.com/Doown_BaadGod8/status/1550580294461206529,0.302,0.698,0.0,-0.0772
489,0.485,highheels&fields,@lesleyraekelly,2022-07-22,2.0,31.0,74.0,https://twitter.com/lesleyraekelly/status/1550533487492472835,0.045,0.871,0.084,0.34
490,-0.14266666666666664,Rochester Honkers,@RochHonkers,2022-07-22,7.0,,16.0,https://twitter.com/RochHonkers/status/1550522739261308929,0.055,0.85,0.095,0.3786
491,0.0,Steven Rummage,@StevenRummage,2022-07-22,,10.0,18.0,https://twitter.com/StevenRummage/status/1550513523448586248,0.0,1.0,0.0,0.0
492,0.74,Jack Steady 2023,@SteadyJon,2022-07-22,,1.0,2.0,https://twitter.com/SteadyJon/status/1550446992089698304,0.0,0.914,0.086,0.4939
493,0.161,_TheJLaw1963,@OneAndOnlyJLaw,2022-07-22,,,2.0,https://twitter.com/OneAndOnlyJLaw/status/1550283995316998144,0.0,0.736,0.264,0.555
494,0.0,Rory,@MrRory,2022-07-27,,,4.0,https://twitter.com/MrRory/status/1552421201770864642,0.0,1.0,0.0,0.0
495,0.0,John Hughes,@jhughes_ky,2022-07-27,,1.0,,https://twitter.com/jhughes_ky/status/1552402602536701952,0.0,1.0,0.0,0.0
496,0.0,Tony Farrell,@TonyFarrell99,2022-07-27,,,,https://twitter.com/TonyFarrell99/status/1552387400437043209,0.073,0.927,0.0,-0.3182
497,0.0,ETSUEats,@ETSUEats,2022-07-27,,,,https://twitter.com/ETSUEats/status/1552374719873048576,0.0,0.825,0.175,0.784
498,0.0,Nate.,@natesaifer,2022-07-27,,,,https://twitter.com/natesaifer/status/1552292489972723713,0.17,0.734,0.097,-0.2263
499,0.0,mlr,@rotty107,2022-07-27,,1.0,10.0,https://twitter.com/rotty107/status/1552280987123564544,0.0,1.0,0.0,0.0
500,0.0,Buddy Forbes,@TheBuddyForbes,2022-07-27,,,1.0,https://twitter.com/TheBuddyForbes/status/1552166997152129025,0.0,1.0,0.0,0.0
501,0.0,cassiestT1DmomBLM,@cstevens338,2022-07-27,,,,https://twitter.com/cstevens338/status/1552108443322007557,0.0,1.0,0.0,0.0
502,0.241,Starks,@starskyNOhutch,2022-07-27,,,1.0,https://twitter.com/starskyNOhutch/status/1552100122066128896,0.14,0.725,0.135,-0.0258
503,0.049,Kawika Harper,@HarperKawika,2022-07-26,,,,https://twitter.com/HarperKawika/status/1552068072210677760,0.0,1.0,0.0,0.0
504,0.0,Bobby Blaze,@DudeitzBob,2022-07-26,,,,https://twitter.com/DudeitzBob/status/1552018042137169920,0.0,1.0,0.0,0.0
505,0.0,JoshMclane of the band HEELS,@JoshuaMclane,2022-07-26,,,5.0,https://twitter.com/JoshuaMclane/status/1551930293212397570,0.0,0.833,0.167,0.1531
506,0.0,UTEP_MINERO,@JoeJohnSr,2022-07-26,,1.0,,https://twitter.com/JoeJohnSr/status/1551750553398493184,0.212,0.788,0.0,-0.5423
507,0.562,Brian P,@briankp0101,2022-07-26,2.0,1.0,7.0,https://twitter.com/briankp0101/status/1551742453778350080,0.0,1.0,0.0,0.0
508,0.4023333333333334,Lissa Rod,@lissarod10,2022-07-25,,1.0,1.0,https://twitter.com/lissarod10/status/1551640701569466369,0.0,0.667,0.333,0.3612
509,0.0,Cheeno,@Queeno_Cheeno,2022-07-25,,,,https://twitter.com/Queeno_Cheeno/status/1551611809303601160,0.0,0.881,0.119,0.4019
510,0.0,Jennifer Lehnherr,@JTheDutchgirl,2022-07-25,,,,https://twitter.com/JTheDutchgirl/status/1551596846107152384,0.0,0.883,0.117,0.855
511,0.0,Michael Bird,@MichaelBird605,2022-07-25,,,,https://twitter.com/MichaelBird605/status/1551567948678045702,0.0,1.0,0.0,0.0
512,0.0,Jazz the Professor,@LikeButta3,2022-07-25,5.0,,5.0,https://twitter.com/LikeButta3/status/1551566423150952457,0.053,0.87,0.077,0.25
513,0.0,MAGNA DON Israel Lewis,@kingisrael51,2022-07-25,,,,https://twitter.com/kingisrael51/status/1551478952203517952,0.0,1.0,0.0,0.0
514,0.327,D. G.,@DG16495832,2022-07-25,,,2.0,https://twitter.com/DG16495832/status/1551423792441860099,0.199,0.754,0.047,-0.8779
515,0.29,"𝙁𝙧𝙚𝙘𝙠𝙡𝙚𝙨/20 1,114,117",@FrecklesXX20,2022-07-25,,1.0,1.0,https://twitter.com/FrecklesXX20/status/1551388958080188416,0.04,0.844,0.116,0.5849
516,0.0,uncle G,@Gabrielm1207,2022-07-25,,,,https://twitter.com/Gabrielm1207/status/1551381830858850305,0.0,0.673,0.327,0.5267
517,0.0,Cray Craig,@Craig_RINV,2022-07-30,,,8.0,https://twitter.com/Craig_RINV/status/1553523558374150145,0.0,0.746,0.254,0.5267
518,0.0,Kyle Lefler,@leflerk0,2022-07-30,,,1.0,https://twitter.com/leflerk0/status/1553458858173120515,0.0,1.0,0.0,0.0
519,0.14,KURTIS! ^_^,@kurtiswithakay,2022-07-30,,,,https://twitter.com/kurtiswithakay/status/1553432520636735488,0.0,1.0,0.0,0.0
520,0.0,TGSY ™,@ThatGuySamY,2022-07-30,,,2.0,https://twitter.com/ThatGuySamY/status/1553386487688855552,0.0,1.0,0.0,0.0
521,0.0,,@kevbo9,2022-08-02,,,1.0,https://twitter.com/kevbo9/status/1554583132795535361,0.0,1.0,0.0,0.0
522,0.456,Randy Turco,@pokeyslittledog,2022-08-02,2.0,,3.0,https://twitter.com/pokeyslittledog/status/1554527783317020676,0.076,0.828,0.096,0.2677
523,0.0,𝖆 𝖕𝖆𝖑𝖒 𝖙𝖗𝖊𝖊 𝖆𝖙 𝖓𝖎𝖌𝖍𝖙,@chuchukian,2022-08-02,,,,https://twitter.com/chuchukian/status/1554517026525290496,0.0,0.625,0.375,0.34
524,0.0,Iwaspoisoned.com,@iwaspoisoned_,2022-08-02,,,,https://twitter.com/iwaspoisoned_/status/1554502849345847299,0.119,0.881,0.0,-0.836
525,0.0,kite,@thekitenubber,2022-08-05,,,1.0,https://twitter.com/thekitenubber/status/1555696321193037824,0.0,1.0,0.0,0.0
526,0.0,"Ramón Virasoro, MD",@RamonVirasoro,2022-08-05,,,6.0,https://twitter.com/RamonVirasoro/status/1555696147880153089,0.162,0.79,0.048,-0.7579
527,0.0,yung bwana,@BeanieThief,2022-08-05,,,,https://twitter.com/BeanieThief/status/1555655031478796294,0.132,0.694,0.174,0.1955
528,0.0,Master Psychic Master Medium Aviation,@JacquelineNa2,2022-08-05,,,,https://twitter.com/JacquelineNa2/status/1555654689051627521,0.0,0.606,0.394,0.0772
529,0.0,Uncle Dave,@Finnagenn_Cider,2022-08-08,,1.0,,https://twitter.com/Finnagenn_Cider/status/1556780409438015488,0.0,0.667,0.333,0.5423
530,0.0,dani,@_itzzdani,2022-08-08,,1.0,,https://twitter.com/_itzzdani/status/1556735328874074113,0.0,1.0,0.0,0.0
531,0.5063333333333334,Keith Cook,@_KeithCook,2022-08-08,,1.0,1.0,https://twitter.com/_KeithCook/status/1556733410831376387,0.0,0.917,0.083,0.631
532,0.0,Joseph Rene,@JosephR86500203,2022-08-08,1.0,1.0,7.0,https://twitter.com/JosephR86500203/status/1556675926003433474,0.0,0.802,0.198,0.6369
533,0.0,Kawika Harper,@HarperKawika,2022-08-11,,,,https://twitter.com/HarperKawika/status/1557879268314681345,0.0,0.96,0.04,0.1027
534,0.1565,AnGeLa,@AngelaSueWitt2,2022-08-11,,,,https://twitter.com/AngelaSueWitt2/status/1557836889247326209,0.22,0.78,0.0,-0.4767
535,0.0,Jeff Wunsch,@jeffwunsch,2022-08-11,,,,https://twitter.com/jeffwunsch/status/1557799264528769030,0.0,1.0,0.0,0.0
536,0.0,Caesar Cubillos,@IceCubillos,2022-08-11,1.0,2.0,12.0,https://twitter.com/IceCubillos/status/1557776598144667648,0.0,1.0,0.0,0.0
537,0.221,Beth Bush,@19Beth65,2022-08-14,,,1.0,https://twitter.com/19Beth65/status/1558916437032554499,0.0,1.0,0.0,0.0
538,0.0,Lynk,@Murvexi,2022-08-14,,,,https://twitter.com/Murvexi/status/1558748077053210624,0.0,0.69,0.31,0.4019
539,0.0,Joseph Bryant,@IndianaADR,2022-08-13,,,1.0,https://twitter.com/IndianaADR/status/1558570964555808772,0.258,0.742,0.0,-0.8423
540,-0.09300000000000001,𝐻𝒾𝓈 ᗰOᗰᗩ,@QueenJayvaa,2022-08-13,,,,https://twitter.com/QueenJayvaa/status/1558561015557750785,0.0,0.781,0.219,0.4215
